Trial Instance Cost Seed Time Start_Temp Min_Temp Cooling_Rate Status
0 instance_test_29.json ERROR 25604137 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_29.json ERROR 13508671 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_29.json ERROR 3481420 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_29.json ERROR 12900793 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_29.json ERROR 6580149 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_29.json ERROR 68554876 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_29.json ERROR 59748239 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_29.json ERROR 76367366 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_29.json ERROR 77305815 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_29.json ERROR 97878358 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_29.json ERROR 79647111 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_29.json ERROR 10333784 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_29.json ERROR 74457749 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_29.json ERROR 26233561 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_29.json ERROR 73668643 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_29.json ERROR 1074365 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_29.json ERROR 53827117 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_29.json ERROR 86760067 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_29.json ERROR 2601762 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_29.json ERROR 80787829 ERROR 10.0 0.1 0.995 EXEC_ERROR

Trial Instance Cost Seed Time Start_Temp Min_Temp Cooling_Rate Status
0 instance_test_1.json ERROR 79413105 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 70023088 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 74468692 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 73102239 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 5096465 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 64416805 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 48464315 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 48295712 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 34718583 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 44627172 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 55168696 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 40472727 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 63625938 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 84815219 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 29369301 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 41303004 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 80230183 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 17072775 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 33274192 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 56886469 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 12425709 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 16186732 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 47945068 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 13009639 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 51204577 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 90353471 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 51984459 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_2.json ERROR 8393584 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 77397657 ERROR 5.0 0.02 0.99 EXEC_ERROR
